CODEX,240011,240012,240013,240014,240015,240021,240022,240023,240024,240025,TEMPS
226410,6.6,7.6,6.3,0.0,8.0,7.6,7.0,6.8,7.0,5.1,8
226431,4.0,6.0,4.2,5.3,4.0,5.0,6.0,3.0,7.1,8.0,12
226455,8.1,7.2,5.8,5.0,9.2,6.6,7.3,8.1,8.1,5.4,8
226464,4.0,5.0,4.6,5.4,5.0,4.7,5.0,4.1,6.9,7.2,10
226467,2.9,3.8,4.7,5.5,2.1,2.5,0.0,0.8,1.6,5.8,11
226472,7.8,7.9,5.7,8.0,4.2,7.3,7.8,6.3,8.0,6.5,8
226494,5.0,6.6,5.7,6.3,1.0,6.5,6.1,6.3,6.2,5.2,9
226495,6.2,5.1,5.0,5.0,1.4,6.1,5.8,5.0,4.3,5.5,10
226499,7.3,6.6,5.0,5.6,6.5,7.1,7.1,5.3,8.4,7.0,8
226515,7.8,6.1,7.4,8.5,7.3,6.3,7.4,7.2,8.0,8.7,8
226543,7.4,6.0,6.6,6.4,6.9,4.5,4.6,4.7,6.9,3.5,9
226635,5.3,5.5,5.0,6.7,5.0,6.3,5.9,5.0,6.6,6.7,8
226648,5.6,6.6,5.5,5.9,4.3,5.4,5.4,1.6,5.4,5.9,10
226673,5.6,6.6,8.7,8.5,4.3,5.4,5.4,6.3,10.0,7.1,8
226679,5.5,6.5,6.3,5.7,7.6,4.4,4.0,2.4,2.7,5.4,14
226680,6.8,7.6,6.1,7.7,7.2,8.0,8.2,7.0,8.8,6.9,8
226684,6.0,6.1,5.5,5.0,5.1,5.8,3.8,5.5,2.7,1.0,16
226685,5.7,5.4,7.5,6.5,5.3,5.0,5.0,5.0,8.0,6.8,10
226687,4.4,5.0,5.6,4.5,0.1,5.3,6.1,2.9,6.3,1.1,14
226717,4.6,2.8,5.7,7.2,2.8,5.9,1.2,2.1,4.5,5.7,11
226750,4.6,2.8,5.0,5.3,2.8,3.6,1.2,2.4,5.8,0.0,16
226774,6.1,7.2,7.9,8.4,8.3,5.8,7.4,5.0,8.5,5.0,8
226798,2.7,6.5,3.8,6.5,1.3,5.7,4.1,0.2,6.9,5.2,10
226818,9.0,9.0,9.0,7.8,9.2,7.6,7.9,9.5,8.8,8.6,8
226877,6.4,7.0,7.0,6.7,6.5,6.3,5.9,5.0,7.4,5.8,5
226888,5.4,3.4,5.6,3.7,7.0,5.4,5.0,5.8,2.6,6.9,12
226889,5.5,6.4,4.8,5.7,0.4,4.5,6.0,5.8,3.2,6.0,12
226944,8.5,7.2,6.5,6.8,8.7,6.0,6.8,5.5,7.7,6.8,9
226950,5.6,5.5,7.0,7.0,4.0,3.9,5.5,8.2,7.1,5.4,8
226980,5.3,6.6,5.3,7.0,6.0,4.3,6.1,3.9,5.5,5.1,11
227006,4.0,6.0,5.0,8.0,6.5,6.4,4.3,5.6,7.9,5.0,11
227008,7.4,7.4,6.9,6.3,8.6,6.2,5.6,5.5,5.6,7.5,9
227012,6.1,5.7,6.1,6.4,7.7,5.0,5.4,5.4,6.3,6.4,10
227018,5.6,5.0,3.0,5.7,1.8,3.0,7.6,5.5,5.0,5.0,10
227021,5.5,5.0,6.5,7.2,0.6,5.7,5.2,5.8,6.8,4.0,9
227027,4.4,5.0,5.0,7.4,7.3,5.1,5.0,5.4,5.0,5.0,9
227032,6.6,5.9,7.4,5.6,3.3,5.0,6.6,6.4,5.0,4.2,9
227034,7.0,7.6,6.7,8.0,6.6,6.0,7.0,7.4,7.7,6.5,8
227036,4.4,7.0,5.9,5.6,1.5,7.0,3.6,5.0,6.0,3.7,9
227047,8.0,8.0,7.2,7.7,5.8,7.0,5.7,6.8,10.0,7.6,8
227048,5.5,7.2,6.0,7.2,6.3,6.1,7.5,5.3,7.8,5.0,8
227073,5.0,5.5,5.0,1.2,1.3,5.1,5.0,2.2,3.3,5.0,12
227082,5.0,6.3,5.6,6.6,5.7,6.2,6.1,5.4,7.5,6.2,8
227087,4.3,5.0,6.0,6.1,7.1,5.0,6.6,6.2,8.0,7.1,9
227091,5.7,6.2,5.9,4.2,1.3,5.2,4.7,5.0,5.7,2.4,14
227092,7.3,7.5,6.1,5.8,0.9,8.1,8.1,7.1,6.9,6.1,9
227094,7.3,8.1,5.5,7.0,8.5,7.1,8.5,7.5,7.3,7.1,8
227095,7.0,7.5,5.8,5.5,5.0,6.8,7.5,5.0,5.1,5.6,8
227096,7.3,10.0,7.7,8.7,6.2,8.4,9.0,8.8,7.2,6.8,8
227098,3.8,5.0,6.8,4.3,6.5,7.7,6.0,7.2,6.7,2.0,9
227121,5.6,5.7,7.4,7.5,4.4,6.2,4.3,4.5,7.4,6.9,10
227123,2.7,2.9,3.3,4.1,2.1,4.6,5.5,4.5,3.9,3.8,13
227125,4.5,3.9,5.3,4.8,6.9,5.3,7.1,0.5,6.5,6.8,12
227128,5.1,6.0,5.2,5.6,3.3,5.0,5.3,4.7,3.4,0.8,12
227129,6.4,6.3,5.8,4.2,1.5,5.7,5.0,5.0,7.7,0.0,9
227132,3.8,5.9,5.8,3.8,3.2,5.6,4.8,3.2,4.6,0.0,12
227133,8.0,8.3,8.8,6.7,8.7,7.7,8.4,8.8,9.0,8.5,8
227142,5.0,5.4,6.4,9.0,5.4,7.1,7.0,8.6,7.7,5.5,5
227182,0.0,5.5,6.7,6.1,0.7,5.0,5.0,3.9,4.2,6.0,11
227199,6.5,7.0,5.6,5.2,6.7,4.3,5.1,3.9,3.5,6.4,10
227200,5.8,5.1,3.3,5.0,0.3,5.6,5.1,5.8,4.1,5.0,10
227207,6.8,7.0,6.2,7.3,4.3,7.4,7.2,5.9,6.8,6.7,8
227213,5.0,4.6,4.7,5.9,4.5,3.7,7.3,5.0,6.8,6.3,10
227215,6.1,5.3,7.4,6.8,6.7,5.1,5.9,5.7,8.2,6.5,8
227231,2.0,5.1,5.7,6.2,6.4,4.4,4.0,4.2,3.7,9.0,11
227260,3.0,5.6,5.6,6.4,2.3,5.5,7.2,5.3,7.8,8.5,10
227261,8.3,7.2,6.7,7.0,4.5,8.2,8.5,8.0,8.7,6.8,8
227264,5.8,6.7,6.0,5.5,1.9,5.6,7.2,5.0,5.0,7.0,8
227284,5.3,5.0,6.3,6.5,7.0,5.7,4.1,4.6,6.6,6.0,9
227285,3.5,4.1,3.5,5.0,3.1,4.2,5.3,5.6,6.0,6.9,8
227286,5.0,4.4,6.1,6.4,3.6,6.3,1.6,5.8,7.3,6.2,9
227289,4.4,2.2,2.8,3.9,5.3,4.2,6.8,4.2,6.7,5.0,17
227290,6.0,5.3,5.0,5.0,5.2,5.0,7.1,6.0,5.0,5.1,8
227296,5.8,6.0,4.5,6.8,7.5,5.4,7.0,5.6,6.5,5.0,8
227298,6.5,8.1,6.3,5.1,6.3,6.1,5.5,5.3,5.0,7.9,9
227300,7.0,8.5,6.6,7.4,8.2,8.0,8.4,8.5,8.5,9.6,8
227301,5.2,5.7,5.0,6.2,5.0,5.6,5.5,5.5,7.1,5.0,8
227302,6.0,5.3,5.0,7.3,5.0,5.1,5.4,5.0,6.0,5.0,9
227303,5.0,7.8,6.7,8.3,8.3,1.3,6.1,0.6,6.4,0.8,10
227304,5.8,6.5,5.0,8.0,2.4,5.0,7.3,6.8,6.5,6.3,8
227307,5.6,5.1,5.9,5.0,3.3,5.4,5.1,5.0,5.0,5.1,10
227309,9.0,9.0,8.7,8.7,9.2,8.2,8.3,8.5,7.0,9.4,8
227320,5.4,3.1,5.2,6.4,1.5,2.6,0.0,2.1,4.1,0.5,13
227326,5.2,6.0,6.8,6.3,3.3,5.2,5.0,5.0,5.0,7.1,10
227327,6.7,5.2,5.3,6.4,2.7,5.2,4.0,5.0,5.7,5.3,10
227328,7.1,7.5,6.6,7.0,8.2,7.1,6.5,5.5,6.6,7.9,8
227332,6.8,7.4,5.0,7.4,0.8,5.5,6.0,5.2,5.0,7.7,8
227334,6.8,5.7,7.4,9.0,6.0,6.5,5.9,5.0,6.2,5.9,7
227338,9.5,7.1,7.8,6.5,9.2,5.9,7.9,8.7,8.7,7.7,8
227341,5.0,5.5,7.2,6.0,7.2,5.4,5.0,5.5,5.5,5.0,8
227351,8.1,7.0,7.6,7.2,9.2,5.7,5.0,5.3,5.3,8.2,8
227355,6.8,6.4,6.6,5.5,2.0,5.3,5.0,6.1,2.3,5.1,8
227363,4.2,4.4,7.1,5.4,5.8,0.0,4.6,6.2,6.0,6.4,11
227365,7.0,7.0,6.1,6.8,5.0,6.4,7.0,7.7,8.8,5.3,8
227369,0.0,5.2,5.0,5.0,4.0,6.1,3.3,0.9,2.0,6.1,11
227383,6.3,6.6,6.0,6.7,6.9,5.0,4.0,5.0,6.7,4.4,9
227406,4.5,5.4,4.6,3.8,5.1,5.3,4.0,4.8,5.2,7.2,10
227409,5.0,5.1,5.1,6.5,0.3,0.0,6.0,6.0,6.7,2.9,9
227413,2.6,5.6,5.1,6.6,6.0,5.0,5.3,6.1,8.6,5.0,8
227422,2.9,2.0,5.6,5.0,0.2,5.2,5.9,5.0,0.0,0.0,13
227433,7.3,7.3,6.8,8.3,8.7,6.6,6.6,6.6,8.6,6.2,8
227436,5.3,7.1,7.7,8.3,5.8,6.7,5.5,3.2,5.4,2.3,10
227447,2.1,4.5,4.6,4.7,3.1,4.1,5.6,2.6,5.9,5.2,15
227451,6.6,7.0,5.3,5.4,5.0,5.7,5.3,5.0,7.2,7.4,8
227452,5.0,6.6,5.3,5.4,1.2,5.3,5.3,3.5,5.0,6.7,11
227457,3.4,4.2,5.2,6.3,5.4,4.7,6.4,2.8,6.1,5.8,12
227459,5.2,4.6,5.4,7.3,7.8,5.6,5.0,3.3,6.6,9.1,13
227480,6.7,6.5,7.4,6.7,8.3,5.7,5.5,5.0,7.3,6.3,5
227482,6.0,7.4,6.2,7.0,6.3,6.5,7.6,6.4,6.9,6.7,8
227495,5.7,6.0,8.7,9.0,6.8,6.8,5.5,6.3,8.4,7.2,8
227497,8.0,6.2,8.6,7.6,5.8,7.5,6.0,8.5,8.0,6.9,8
227506,4.4,5.4,5.2,6.9,6.1,5.2,5.5,2.9,5.3,6.4,14
227518,7.7,7.3,6.0,7.8,3.9,5.0,7.1,5.8,6.7,5.0,8
227519,6.0,7.2,5.6,7.7,5.3,6.5,6.5,5.8,7.5,5.9,9
227522,6.6,4.5,5.0,5.9,0.3,4.0,6.0,5.0,3.7,0.4,9
227556,7.0,7.2,5.7,7.6,7.4,5.0,7.4,6.1,8.1,5.4,8
227584,7.4,7.9,8.2,6.6,9.3,7.0,8.1,8.1,7.6,7.2,8
227588,10.0,8.2,8.7,8.5,8.0,8.2,9.3,9.0,8.5,8.6,8
227590,10.0,7.0,8.8,8.2,8.2,5.9,6.8,7.0,7.0,5.2,8
227591,7.0,6.0,6.0,6.6,4.4,5.7,7.0,5.0,7.3,7.5,8
227601,5.3,5.0,6.7,6.0,5.7,5.0,4.6,5.0,5.3,2.6,9
227602,7.2,8.3,8.6,9.0,8.7,7.4,8.3,7.7,10.0,9.5,8
227607,3.3,5.0,5.0,5.5,5.0,3.0,3.0,1.6,4.7,3.6,13
227609,6.8,5.7,6.2,5.9,0.2,6.6,5.5,5.6,5.0,1.3,9
227620,4.3,4.4,3.3,6.5,7.0,5.0,5.3,3.5,5.0,6.9,13
227624,7.3,7.2,7.1,6.0,8.6,6.1,5.0,5.3,8.4,8.4,8
227636,3.5,4.1,5.0,5.0,6.7,2.3,4.5,1.2,4.0,5.9,11
227637,8.4,8.3,9.0,9.0,8.9,8.5,8.5,9.3,10.0,6.3,8
227639,7.1,7.6,7.8,7.4,6.5,7.0,5.0,7.0,10.0,7.0,8
227641,5.1,5.8,4.6,7.2,4.0,4.5,5.2,5.0,5.4,4.4,11
227654,0.0,5.4,6.8,7.9,8.6,1.9,0.6,1.7,1.1,1.3,13
227659,4.3,5.3,5.0,5.0,5.0,5.1,5.0,5.3,5.0,5.0,10
227665,3.4,3.0,5.2,4.1,3.5,5.0,5.9,5.7,7.3,7.3,10
227700,7.8,7.8,8.4,7.2,7.2,7.7,7.5,8.3,10.0,8.3,8
227703,4.3,3.4,4.2,6.5,5.7,5.4,7.4,1.6,6.4,2.4,11
227707,7.2,7.4,6.7,7.0,5.0,5.3,6.1,5.8,6.8,7.2,8
227712,4.4,5.7,5.0,5.3,0.9,6.3,6.1,5.0,5.1,6.6,10
227728,6.1,6.5,6.3,7.1,7.3,5.5,5.4,5.9,6.0,7.8,8
227735,3.1,3.9,5.0,6.4,4.6,5.0,6.3,2.1,7.4,7.8,10
227738,5.6,5.7,4.6,6.2,1.5,6.1,7.8,6.0,6.1,6.1,9
227742,5.0,5.0,4.6,5.0,0.4,3.1,5.0,5.0,6.7,3.7,12
227744,5.5,6.4,6.7,6.9,9.0,5.5,5.2,3.4,8.0,9.0,8
227746,7.2,7.7,6.6,6.7,6.6,4.5,4.4,4.6,7.5,5.1,9
227752,7.7,7.5,6.1,7.7,8.1,6.6,8.0,5.0,7.6,5.1,8
227753,6.3,5.4,7.2,5.0,7.0,5.7,3.6,5.8,5.3,7.2,9
227755,6.7,6.4,6.4,7.0,3.5,5.8,5.4,6.3,5.9,6.3,9
227756,7.3,9.0,8.1,6.5,7.9,5.4,7.4,6.8,8.3,5.0,8
227757,6.1,6.1,5.1,5.0,0.9,4.6,6.6,5.0,6.4,4.5,9
227765,8.0,7.9,7.6,8.8,3.0,8.1,8.0,7.5,10.0,6.7,8
227766,4.6,6.5,5.9,5.5,5.2,5.4,5.4,5.0,6.9,5.6,10
227769,7.1,7.8,7.4,6.5,7.7,7.0,6.5,5.6,7.2,5.4,8
227774,6.5,7.0,4.6,4.5,8.1,4.5,4.6,5.0,3.2,6.0,13
227775,4.1,5.5,5.1,4.0,1.5,5.0,5.7,3.9,3.6,8.0,11
227779,5.0,6.2,7.4,7.8,7.3,6.2,5.0,5.0,8.6,7.9,8
227792,7.2,7.0,6.1,7.6,6.6,6.1,7.8,7.7,8.6,6.5,8
227801,5.3,6.3,6.4,7.6,6.1,5.0,5.6,5.0,7.5,5.7,8
227805,8.2,7.6,7.4,6.6,6.0,8.0,9.0,7.9,9.0,6.9,8
227807,7.0,5.5,4.1,4.5,2.2,5.9,5.7,5.7,5.1,6.1,8
227816,9.0,8.2,8.2,8.6,9.9,9.0,9.2,9.2,7.9,6.5,8
227821,6.3,7.0,5.1,7.7,6.7,6.4,6.5,5.8,8.5,6.1,8
227823,6.0,6.6,5.8,7.2,7.3,7.4,7.9,5.0,5.7,5.2,8
227825,6.6,5.1,5.1,6.7,2.0,5.8,5.1,6.7,4.5,0.6,9
227828,2.4,3.9,3.5,5.1,3.8,4.6,5.1,3.2,5.8,5.0,12
227838,3.2,5.0,3.1,5.0,1.2,3.2,4.1,0.8,4.3,1.1,15
227855,6.6,7.0,7.1,8.7,4.0,7.5,7.5,7.3,8.9,5.9,8
227856,6.4,5.1,5.1,5.0,0.2,2.2,6.0,3.7,4.2,5.0,11
227857,0.0,4.6,5.0,5.0,0.0,1.6,5.7,1.4,7.0,0.3,11
227859,6.3,5.1,5.5,5.6,7.2,5.3,5.6,5.2,7.2,7.6,11
227871,6.0,6.3,6.4,8.1,7.6,6.2,5.6,5.9,6.1,6.1,7
227877,8.1,7.3,8.5,7.2,8.8,7.0,6.6,5.2,7.5,7.6,8
227878,7.1,5.2,6.4,6.4,7.4,6.1,5.6,5.0,7.5,7.6,8
227880,4.2,4.4,3.7,6.3,5.0,6.8,6.2,5.2,5.0,5.1,11
227887,5.6,6.1,7.1,7.6,3.2,6.7,5.1,5.0,7.7,5.2,8
227935,7.6,7.0,7.3,7.1,8.0,7.1,7.6,8.0,10.0,8.4,8
227942,7.8,8.0,7.3,6.0,6.0,5.7,5.5,6.3,5.3,5.8,7
227947,7.3,5.8,5.9,5.1,5.0,6.1,5.8,3.5,8.3,5.8,9
227958,7.3,6.0,7.7,8.5,5.9,7.0,6.5,5.3,7.6,5.0,8
227994,4.0,4.0,5.0,7.0,5.5,3.5,6.6,3.0,4.5,3.9,11
228005,6.2,6.6,6.7,8.4,8.0,6.6,7.2,6.3,10.0,7.3,8
228006,5.6,7.0,5.0,7.4,6.0,4.0,2.3,3.1,5.0,2.2,15
228015,7.2,8.0,7.2,5.0,7.4,6.1,8.2,5.0,5.9,7.6,10
228017,9.0,10.0,6.5,7.1,6.5,8.4,9.0,7.5,7.4,6.3,8
228018,3.8,5.0,5.0,5.8,4.3,4.4,3.7,3.9,3.9,3.3,10
228021,4.0,4.2,3.4,6.6,3.1,5.3,6.4,5.9,8.2,0.2,10
228027,7.3,5.2,2.9,5.8,6.9,4.5,5.9,3.0,4.5,7.1,10
228029,6.3,7.4,6.8,7.4,5.6,5.7,5.0,5.1,8.6,8.2,8
228044,6.0,5.2,5.0,6.7,4.4,5.2,4.0,2.3,5.0,2.1,11
228045,5.0,6.1,2.0,5.3,6.5,5.1,6.7,5.0,6.0,5.8,9
228046,7.2,5.3,6.3,6.3,9.4,6.0,4.1,2.9,5.0,5.0,11
228047,7.0,6.1,3.4,6.0,6.7,5.3,5.0,5.0,2.8,2.6,17
228049,2.7,5.6,5.0,5.6,5.0,3.5,2.6,1.6,2.8,0.4,17
228055,3.4,3.7,5.2,5.2,8.3,3.3,7.0,2.0,6.0,5.5,10
228060,7.0,7.7,8.1,6.5,7.5,6.2,5.9,5.0,5.7,2.4,9
228061,6.0,6.0,5.0,5.9,9.3,5.0,3.5,3.5,4.0,5.3,10
228063,6.1,5.7,5.2,6.8,8.2,6.4,6.1,5.0,6.0,6.8,10
228080,7.6,7.8,7.2,6.7,8.3,6.7,7.3,7.1,7.6,7.0,9
228091,6.6,6.4,6.6,7.6,7.7,7.0,6.0,6.8,7.1,6.7,8
228096,7.3,5.0,5.8,6.6,6.3,6.0,5.0,7.1,5.7,5.0,10
228099,6.6,7.0,6.3,6.3,7.3,5.0,4.3,5.0,4.5,2.2,9
228108,3.6,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.7,5.4,12
228122,5.0,6.1,4.0,5.9,7.7,5.8,5.0,5.8,5.8,7.7,11
228126,7.0,8.2,7.1,7.2,7.6,5.3,9.0,7.0,6.4,8.7,8
228128,7.6,6.5,7.5,7.8,5.0,7.0,6.3,7.1,10.0,6.1,8
228154,7.4,7.3,6.5,9.0,6.7,7.4,5.6,6.7,10.0,6.5,8
228158,7.4,6.2,5.0,4.3,4.4,5.5,4.8,6.5,5.2,1.6,11
228162,7.6,7.0,6.9,6.6,7.2,6.2,5.0,5.4,6.1,6.8,11
228164,6.6,6.5,6.8,5.8,7.5,5.0,8.3,6.5,5.0,6.3,8
228169,6.0,6.7,6.4,7.2,6.0,5.6,6.8,7.8,5.9,7.3,8
228179,5.8,6.4,5.8,6.5,5.0,6.3,5.0,5.0,6.0,5.7,10
228188,5.8,1.2,6.6,6.6,5.7,4.7,3.8,3.3,5.9,6.1,9
228190,5.1,5.0,1.0,6.4,7.4,5.0,4.5,1.2,5.8,5.2,9
228229,5.2,6.5,5.4,7.2,8.7,5.8,5.3,1.5,6.2,5.8,11
228242,5.6,5.4,5.0,6.9,7.5,5.9,6.8,5.2,7.5,5.9,11
228245,2.4,2.4,3.4,3.7,0.6,4.5,5.2,4.3,2.6,3.9,14
228246,5.7,5.6,6.1,6.2,0.9,7.3,4.0,5.0,5.5,4.7,8
228247,7.6,7.9,7.0,8.2,7.5,7.0,7.1,8.6,8.3,6.2,8
228260,7.5,7.1,6.3,4.3,0.1,5.0,8.2,6.6,3.8,3.2,11
228268,3.2,3.5,3.8,5.5,0.4,3.6,3.7,5.0,5.2,0.9,10
228281,5.7,5.8,5.2,5.0,5.2,5.8,5.0,1.6,1.5,2.5,10
228300,4.6,5.5,5.6,5.1,5.0,5.4,4.0,4.3,4.3,2.3,10
228315,5.0,5.4,4.3,7.1,6.1,5.7,5.3,4.1,8.4,5.8,9
228323,9.5,7.4,7.8,6.9,6.8,6.5,7.0,6.0,5.5,7.9,8
228324,5.2,5.0,5.0,6.2,6.8,5.0,4.5,3.9,3.4,6.7,10
228367,6.0,6.1,5.0,6.0,1.1,5.0,5.0,3.2,5.0,2.7,9
228371,4.6,5.2,5.5,7.3,7.4,5.0,7.4,3.3,4.5,8.3,14
228372,6.4,7.3,6.8,6.9,5.4,4.7,5.0,3.1,6.8,3.8,10
228375,5.0,5.5,5.0,7.4,7.0,5.7,3.1,3.3,5.0,3.7,12
228382,2.4,3.9,4.2,3.5,1.8,5.9,6.6,5.0,6.0,5.0,10
228383,6.1,6.4,5.5,6.9,7.4,4.5,0.0,0.0,3.6,7.1,13
228418,3.4,5.0,4.5,6.0,5.9,5.8,2.9,1.6,3.4,4.5,11
228432,5.1,5.6,4.4,5.2,1.7,5.4,6.8,6.4,6.2,5.0,12
228436,5.2,5.5,5.0,6.2,6.0,6.1,5.0,3.7,6.8,4.0,9
228439,7.3,6.5,7.1,8.2,8.3,6.0,5.9,6.7,8.1,9.7,8
228454,7.1,7.0,6.1,7.1,7.7,6.3,7.3,8.1,8.3,8.0,8
228459,5.0,3.8,5.9,5.5,2.9,5.2,3.4,3.7,4.2,1.7,11
228474,5.0,5.2,4.5,5.5,3.3,5.5,6.5,5.8,4.2,7.0,10
228488,5.0,5.2,6.9,7.1,3.3,5.5,6.5,3.1,8.7,8.6,9
228494,3.8,5.0,6.4,6.1,3.7,5.1,5.4,5.7,5.0,6.7,9
228504,3.2,5.9,5.0,7.7,0.4,5.0,5.7,3.3,7.0,5.0,13
228525,5.1,5.5,6.7,6.7,6.6,5.2,4.0,3.3,6.3,6.1,10
228529,7.0,8.0,7.7,7.9,6.1,6.4,7.2,5.3,7.7,8.1,9
228531,8.0,7.1,7.6,7.4,7.5,8.6,8.2,6.9,6.1,5.1,8
228532,5.5,5.1,3.9,4.5,4.6,4.5,4.1,3.3,5.0,6.8,9
228533,6.3,5.8,6.2,6.1,5.3,5.8,6.3,5.4,5.0,6.8,8
228535,6.7,7.5,6.7,6.7,7.4,7.9,7.8,6.5,8.6,7.2,8
228537,7.0,6.1,6.9,6.7,7.3,5.3,6.3,5.0,5.0,6.5,8
228563,2.9,5.0,6.0,3.8,1.1,6.2,3.8,0.2,3.1,3.2,12
228571,7.0,6.6,7.1,5.3,4.6,6.5,5.5,5.0,3.8,5.8,8
228573,6.6,5.5,6.6,5.3,0.6,5.9,5.1,5.0,5.8,0.2,11
228576,5.4,4.7,5.7,4.5,8.4,4.0,5.8,1.4,7.8,7.7,11
228581,7.3,6.7,7.6,7.9,8.2,6.8,7.0,6.9,8.5,9.0,8
228593,7.1,7.5,7.3,7.8,7.4,5.7,6.4,6.3,8.1,7.1,8
228599,4.4,4.3,5.3,5.3,5.0,4.6,5.1,6.2,5.8,2.9,12
228600,5.1,4.7,5.0,2.5,3.5,4.6,5.9,4.6,5.7,5.6,10
228601,3.7,5.9,4.6,7.5,4.5,5.0,7.2,6.1,5.4,6.7,10
228615,7.2,8.3,7.4,6.8,7.7,6.3,8.8,7.2,5.0,8.4,8
228623,5.3,7.1,6.6,6.6,2.8,6.5,6.8,7.1,6.0,0.0,9
228628,6.0,6.6,5.0,4.3,6.4,5.6,5.6,5.0,3.1,5.0,11
228629,4.0,3.3,4.5,6.5,7.0,6.0,5.0,5.7,4.4,4.1,13
228630,7.8,7.8,7.4,8.5,6.0,8.2,7.0,6.9,8.0,5.4,8
228631,4.6,5.0,5.5,4.4,0.6,5.9,3.8,5.0,3.8,6.2,12
228637,5.1,6.0,6.2,6.5,6.7,5.5,6.4,5.0,6.4,6.6,10
228660,5.0,5.0,4.3,7.1,3.5,6.4,6.7,5.8,7.9,5.2,10
228661,7.0,7.5,6.6,7.8,6.3,8.3,8.0,6.3,6.8,7.9,8
228663,6.6,5.0,5.0,8.0,1.2,6.4,6.8,5.1,7.4,5.0,10
228695,3.1,3.2,3.7,5.3,4.2,5.0,5.1,5.2,2.4,1.4,10
